date,state,positive,negative,death,positiveIncrease,negativeIncrease,score
2020-4-2,NM,363,13648,6,48,723
2020-4-2,NV,1458,12588,38,179,1069
2020-4-2,NY,92381,146584,2373,8669,9416
2020-4-2,OH,2902,32016,81,355,5024
2020-4-2,OK,879,1265,34,160,17
2020-4-2,OR,826,14132,19,90,996
2020-4-2,PA,7016,47698,90,1211,5271
2020-4-2,PR,316,1604,12,30,195
2020-4-2,RI,657,4412,12,91,581
2020-4-2,SC,1554,5441,31,261,408
2020-4-2,SD,165,4217,2,36,314
2020-4-2,TN,2845,31766,32,162,1997
2020-4-2,TX,4669,46010,70,672,2150
2020-4-2,UT,1074,19991,7,62,-164
2020-4-2,VA,1706,15883,41,222,2023
2020-4-2,VI,33,149,,3,23
2020-4-2,VT,338,4711,17,17,537
2020-4-2,WA,5984,68814,247,350,8248
2020-4-2,WI,1730,20317,31,180,1498
2020-4-2,WV,217,5276,2,26,892
2020-4-2,WY,150,2439,0,20,221
2020-4-1,AK,133,4470,3,14,876
2020-4-1,AL,1077,6697,26,96,399
2020-4-1,AR,584,7354,10,61,1395
2020-4-1,AS,0,20,0,0,17
2020-4-1,AZ,1413,19645,29,124,1563
2020-4-1,CA,8155,21772,171,673,0
2020-4-1,CO,2966,13883,69,339,1146
2020-4-1,CT,3557,13043,85,429,14
2020-4-1,DC,586,3262,11,91,0
2020-4-1,DE,368,4015,11,49,319
2020-4-1,FL,6955,59529,87,617,5244
2020-4-1,GA,4638,15688,139,709,3436
2020-4-1,GU,77,406,3,8,35
2020-4-1,HI,208,8721,1,4,250
2020-4-1,IA,549,7304,9,52,416
2020-4-1,ID,525,6076,9,110,779
2020-4-1,IL,6980,33404,141,986,4173
2020-4-1,IN,2565,11810,65,406,596
2020-4-1,KS,482,5411,10,54,415
2020-4-1,KY,591,6965,17,111,635
2020-4-1,LA,6424,39352,273,1187,5622
2020-4-1,MA,7738,44000,122,1118,3685
2020-4-1,MD,1985,17233,31,325,2365
2020-4-1,ME,344,6088,7,41,0
2020-4-1,MI,9334,11893,337,1719,0
2020-4-1,MN,689,20502,17,60,1351
2020-4-1,MO,1581,15846,18,254,1232
2020-4-1,MP,6,,,4,0
2020-4-1,MS,1073,3712,22,136,175
2020-4-1,MT,208,4710,5,24,476
2020-4-1,NC,1584,24659,10,86,3051
2020-4-1,ND,142,4351,3,16,220
2020-4-1,NE,210,3475,4,38,544
2020-4-1,NH,415,5985,4,101,572
2020-4-1,NJ,22255,30387,355,3559,3310
2020-4-1,NM,315,12925,5,34,679
2020-4-1,NV,1279,11519,26,166,838
2020-4-1,NY,83712,137168,1941,7917,7777
2020-4-1,OH,2547,26992,65,348,0
2020-4-1,OK,719,1248,30,154,19
2020-4-1,OR,736,13136,18,46,0
2020-4-1,PA,5805,42427,74,962,4782
2020-4-1,PR,286,1409,11,47,214
2020-4-1,RI,566,3831,10,78,355
2020-4-1,SC,1293,5033,26,210,417
2020-4-1,SD,129,3903,2,21,294
2020-4-1,TN,2683,29769,24,444,4648
2020-4-1,TX,3997,43860,58,731,4134
2020-4-1,UT,1012,20155,7,125,2529
2020-4-1,VA,1484,13860,34,234,1709
2020-4-1,VI,30,126,,0,0
2020-4-1,VT,321,4174,16,28,217
2020-4-1,WA,5634,60566,224,738,0
2020-4-1,WI,1550,18819,24,199,1444
2020-4-1,WV,191,4384,1,29,403
2020-4-1,WY,130,2218,0,21,219
2020-3-31,AK,119,3594,3,5,54
2020-3-31,AL,981,6298,13,122,604
2020-3-31,AR,523,5959,8,50,697
2020-3-31,AS,,3,0,0,3
2020-3-31,AZ,1289,18082,24,132,2480
2020-3-31,CA,7482,21772,153,1035,1223
2020-3-31,CO,2627,12737,51,0,0
2020-3-31,CT,3128,13029,69,557,1000
2020-3-31,DC,495,3262,9,94,580
2020-3-31,DE,319,3696,10,55,1480
2020-3-31,FL,6338,54285,77,865,6060
2020-3-31,GA,3929,12252,111,1120,2337
2020-3-31,GU,69,371,2,11,19
2020-3-31,HI,204,8471,0,29,646
2020-3-31,IA,497,6888,7,73,726
2020-3-31,ID,415,5297,7,105,901
2020-3-31,IL,5994,29231,99,937,3842
2020-3-31,IN,2159,11214,49,373,1342
2020-3-31,KS,428,4996,9,60,442
2020-3-31,KY,480,6330,11,41,751
2020-3-31,LA,5237,33730,239,1212,3722
2020-3-31,MA,6620,40315,89,868,3274
2020-3-31,MD,1660,14868,18,247,1552
2020-3-31,ME,303,6088,5,28,2694
2020-3-31,MI,7615,11893,259,1117,0
2020-3-31,MN,629,19151,12,53,905
2020-3-31,MO,1327,14614,14,296,1410
2020-3-31,MP,2,,,0,0
2020-3-31,MS,937,3537,20,90,548
2020-3-31,MT,184,4234,4,13,273
2020-3-31,NC,1498,21608,8,191,2051
2020-3-31,ND,126,4131,3,17,403
2020-3-31,NE,172,2931,3,27,347
2020-3-31,NH,314,5413,3,0,27
2020-3-31,NJ,18696,27077,267,2060,1853
2020-3-31,NM,281,12246,4,44,1304
2020-3-31,NV,1113,10681,17,105,474
2020-3-31,NY,75795,129391,1550,9298,9420
2020-3-31,OH,2199,26992,55,266,1650
2020-3-31,OK,565,1229,23,84,22
2020-3-31,OR,690,13136,18,84,859
2020-3-31,PA,4843,37645,63,756,3868
2020-3-31,PR,239,1195,8,65,264
2020-3-31,RI,488,3476,8,80,289
2020-3-31,SC,1083,4616,22,158,456
2020-3-31,SD,108,3609,1,7,131
2020-3-31,TN,2239,25121,23,405,3651
2020-3-31,TX,3266,39726,41,389,6723
2020-3-31,UT,887,17626,5,81,2429
2020-3-31,VA,1250,12151,27,230,1133
2020-3-31,VI,30,126,,0,0
2020-3-31,VT,293,3957,13,37,283
2020-3-31,WA,4896,60566,195,0,0
2020-3-31,WI,1351,17375,16,130,1519
2020-3-31,WV,162,3981,1,36,997
2020-3-31,WY,109,1999,0,15,159
2020-3-30,AK,114,3540,3,12,308
2020-3-30,AL,859,5694,6,53,1510
2020-3-30,AR,473,5262,7,47,2235
2020-3-30,AS,,,0,0,0
2020-3-30,AZ,1157,15602,20,238,2649
2020-3-30,CA,6447,20549,133,739,0
2020-3-30,CO,2627,12737,51,566,1522
2020-3-30,CT,2571,12029,36,578,2122
2020-3-30,DC,401,2682,9,59,213
2020-3-30,DE,264,2216,6,32,2180
2020-3-30,FL,5473,48225,63,1227,9155
2020-3-30,GA,2809,9915,87,158,2
2020-3-30,GU,58,352,1,2,18
2020-3-30,HI,175,7825,0,24,976
2020-3-30,IA,424,6162,6,88,1149
2020-3-30,ID,310,4396,6,49,375
2020-3-30,IL,5057,25389,73,461,2223
2020-3-30,IN,1786,9872,35,272,1556
2020-3-30,KS,368,4554,8,49,360
2020-3-30,KY,439,5579,9,45,432
2020-3-30,LA,4025,30008,185,485,5677
2020-3-30,MA,5752,37041,56,797,2930
2020-3-30,MD,1413,13316,15,174,962
2020-3-30,ME,275,3394,3,22,0
2020-3-30,MI,6498,11893,184,1012,0
2020-3-30,MN,576,18246,10,73,1092
2020-3-30,MO,1031,13204,13,193,1657
2020-3-30,MP,2,,,0,0
2020-3-30,MS,847,2989,16,89,429
2020-3-30,MT,171,3961,4,17,-182
2020-3-30,NC,1307,19557,6,267,1652
2020-3-30,ND,109,3728,2,11,373
2020-3-30,NE,145,2584,2,37,616
2020-3-30,NH,314,5386,3,100,862
2020-3-30,NJ,16636,25224,198,3250,3008
2020-3-30,NM,237,10942,2,0,173
2020-3-30,NV,1008,10207,15,270,1795
2020-3-30,NY,66497,119971,1218,6984,7124
2020-3-30,OH,1933,25342,39,280,6330
2020-3-30,OK,481,1207,17,52,2
2020-3-30,OR,606,12277,16,58,1399
2020-3-30,PA,4087,33777,49,693,3716
2020-3-30,PR,174,931,6,47,90
2020-3-30,RI,408,3187,4,114,646
2020-3-30,SC,925,4160,18,151,1145
2020-3-30,SD,101,3478,1,11,351
2020-3-30,TN,1834,21470,13,297,2433
2020-3-30,TX,2877,33003,34,325,9795
2020-3-30,UT,806,15197,4,87,1923
2020-3-30,VA,1020,11018,25,130,1299
2020-3-30,VI,30,126,,7,3
2020-3-30,VT,256,3674,12,21,208
2020-3-30,WA,4896,60566,195,586,5670
2020-3-30,WI,1221,15856,14,109,-694
2020-3-30,WV,126,2984,1,13,279
2020-3-30,WY,94,1840,0,8,286
2020-3-29,AK,102,3232,2,17,396
2020-3-29,AL,806,4184,4,110,0
2020-3-29,AR,426,3027,6,22,89
2020-3-29,AS,,,0,0,0
2020-3-29,AZ,919,12953,17,46,5498
2020-3-29,CA,5708,20549,123,1065,0
2020-3-29,CO,2061,11215,44,327,1273
2020-3-29,CT,1993,9907,34,702,2798
2020-3-29,DC,342,2469,5,38,258
2020-3-29,DE,232,36,6,18,0
2020-3-29,FL,4246,39070,56,483,3704
2020-3-29,GA,2651,9913,80,285,1228
2020-3-29,GU,56,334,1,1,35
2020-3-29,HI,151,6849,0,31,2492
2020-3-29,IA,336,5013,4,38,638
2020-3-29,ID,261,4021,5,31,679
2020-3-29,IL,4596,23166,65,1105,1166
2020-3-29,IN,1514,8316,32,282,1141
2020-3-29,KS,319,4194,6,58,523
2020-3-29,KY,394,5147,9,92,326
2020-3-29,LA,3540,24331,151,225,2485
2020-3-29,MA,4955,34111,48,698,3319
2020-3-29,MD,1239,12354,10,247,838
2020-3-29,ME,253,3394,3,42,0
2020-3-29,MI,5486,11893,132,1829,2784
2020-3-29,MN,503,17154,9,62,1466
2020-3-29,MO,838,11547,10,0,1465
2020-3-29,MP,2,,,0,0
2020-3-29,MS,758,2560,14,95,0
2020-3-29,MT,154,4143,1,25,887
2020-3-29,NC,1040,17905,4,105,1313
2020-3-29,ND,98,3355,1,15,546
2020-3-29,NE,108,1968,2,12,64
2020-3-29,NH,214,4524,2,27,868
2020-3-29,NJ,13386,22216,161,2262,2830
2020-3-29,NM,237,10769,2,46,1573
2020-3-29,NV,738,8412,14,117,511
2020-3-29,NY,59513,112847,965,7195,9231
2020-3-29,OH,1653,19012,29,247,0
2020-3-29,OK,429,1205,16,52,25
2020-3-29,OR,548,10878,13,69,1185
2020-3-29,PA,3394,30061,38,643,4807
2020-3-29,PR,127,841,5,27,102
2020-3-29,RI,294,2541,3,91,235
2020-3-29,SC,774,3015,16,235,607
2020-3-29,SD,90,3127,1,22,535
2020-3-29,TN,1537,19037,7,164,2072
2020-3-29,TX,2552,23208,34,500,0
2020-3-29,UT,719,13274,2,117,2564
